id,createdAt,title,value,tag,category,memo
bed9a54a-38a8-4636-b8bb-f31a6004cd26,2023-03-14 20:19:29,병원,5260,변동,의료,
ee318551-2d53-43e6-b9c4-b9b298c05457,2023-02-08 02:50:42,쿠팡,18190,변동,온라인 쇼핑,
7fe67e30-fe49-4ed1-b054-3ebedf50dae8,2023-11-05 22:46:06,휴대폰 요금,5240,누수,통신비,
5508fd7d-3374-455c-bb58-62a05dd783a8,2023-10-12 12:16:49,예금,4430,누수,저축,
588242cc-2e42-4d0b-aaec-fb0dd03e40c0,2023-07-04 17:53:07,은행 적금,4280,누수,저축,
142d1a92-45a7-4a0a-b279-00720fd5ab96,2023-07-21 20:39:24,저축통장,6310,고정,저축,
407a4f0b-a500-41ce-aae3-69c7a2cafba7,2023-05-31 03:46:05,배달,17970,변동,식비,
da8f9928-4616-40ae-9c67-95ab1898863f,2023-12-01 06:47:48,멜론,4660,누수,구독 서비스,
f9ac76a9-1bb3-4ec7-9de9-bec11cd3d3b1,2023-06-19 12:48:32,H&M,9840,고정,패션,
70b3af12-c8da-4bb4-bf77-627ffaf680c6,2023-11-20 00:29:12,유니클로,15380,고정,패션,
c39dc8fe-fbe8-4338-ad2b-dcd7b846f422,2023-03-04 23:36:41,H&M,9350,고정,패션,
458ff12f-80d7-42cc-9b7c-e877e43af64d,2023-04-04 01:19:26,식당,27860,변동,식비,
146ab3b9-99db-463d-9eb7-5fe4c304d6a5,2023-05-16 11:01:33,H&M,7380,변동,패션,
5d0cc579-d92f-4e5b-bfec-9bc598fc0551,2023-12-11 22:45:51,식당,9100,누수,식비,
51d82865-8235-4e9d-8bf6-eeb4a9a4ad34,2023-07-20 11:35:02,다이소,11140,변동,생활,
1812a750-eeea-4e13-b6d1-92901eeebe3b,2023-06-01 23:45:01,TV 요금,3700,고정,통신비,
468998e9-2dce-4b5f-abbb-ea718f0816c1,2023-01-28 07:31:58,쿠팡,20900,고정,온라인 쇼핑,
b1e7de95-b710-4e95-b9ae-564427c0a458,2023-07-26 00:43:47,멜론,7210,누수,구독 서비스,
73c50463-6315-4ac2-aa93-f1f21a98ece5,2023-04-03 08:28:43,다이소,11540,고정,생활,
ec98edcf-4f92-43c3-bfaa-863cf9b39a40,2023-01-03 22:22:34,랄라블라,2010,누수,뷰티,
c4e8b562-9429-40ab-9fc8-b158ad3076f3,2023-11-21 11:52:48,휴대폰 요금,2800,고정,통신비,
269b4870-5f52-4ab7-96f4-52bd6b6ac705,2023-08-24 03:59:26,약국,7070,변동,의료,
218e4919-ea08-46db-9df4-d35a097c13b0,2023-05-21 11:26:12,은행 적금,2540,변동,저축,
291e2556-8d2f-4778-a8c0-95aa44a7e196,2023-01-25 11:56:00,다이소,8750,고정,생활,
06a3049b-6a16-45f9-9b1d-08ff3457eaf2,2023-05-17 21:51:57,스타벅스,23200,고정,카페,
6b06871a-695f-4a1e-92f8-219a58c29733,2023-09-15 00:38:57,유니클로,5470,누수,패션,
c55198f5-ca5a-4388-88d0-d4fecdca8cfb,2023-02-23 13:47:10,마트,8300,변동,생활,
3d5be7a3-9372-4764-ad4a-23c1e86a862f,2023-07-20 18:33:21,기타 소비,12250,고정,기타,
af520f11-2844-4af8-ad7e-e7d8a8805043,2023-10-17 19:27:42,스타벅스,6550,고정,카페,
3613c50d-2a87-42e4-8489-c7dfc23b8a84,2023-08-18 01:59:18,지하철,8490,변동,교통,
f799f172-9f24-4fb0-8092-9398ccae83bb,2023-09-17 23:09:29,랄라블라,7430,변동,뷰티,
b1f1c019-8c81-4c30-b009-97341c8120f5,2023-02-18 20:28:56,쿠팡,11450,누수,온라인 쇼핑,
4ae74d7d-0fd5-41b2-8131-8ab0b1252586,2023-03-09 18:02:45,H&M,8600,누수,패션,
a7c58001-1f67-4934-a102-abbb18e836d8,2023-11-25 09:44:44,병원,2010,누수,의료,
24389472-e8fe-4d2d-a099-a9477f567ab1,2023-05-16 01:14:32,병원,5460,누수,의료,
3126a7e4-216a-4cea-a4f6-e30f586fa82e,2023-11-09 05:54:46,편의점,10590,변동,식비,
e3dad2a7-9e39-40b3-a7e3-61a099632fea,2023-10-13 09:26:02,로컬 카페,17160,누수,카페,
2c778d5c-e6cb-4219-9498-40e2ff7085ee,2023-06-01 06:21:29,마트,17270,변동,생활,
e98be2ab-0e23-460b-819c-a068419600ac,2023-02-26 11:20:44,은행 적금,4840,변동,저축,
d4db956f-48ab-4b4a-9fd9-2a2fdedce952,2023-04-28 04:03:24,유니클로,7010,변동,패션,
3042ed2d-e10a-4c97-a04e-a99b8581ea84,2023-05-09 20:24:28,약국,3220,변동,의료,
46965513-534c-4ba2-b781-cfa004ec03b8,2023-06-11 15:55:12,유튜브 프리미엄,7040,누수,구독 서비스,
721e8947-7457-48aa-8a4d-7171d72039ee,2023-01-17 22:22:11,게임,5530,누수,기타,
78591257-5a62-41ae-aa3a-a827225d4dab,2023-03-01 13:51:06,로컬 카페,9690,누수,카페,
d4e35da7-9ad4-479d-a758-de6fbcb190d1,2023-03-13 06:19:30,지하철,8400,변동,교통,
47e1f6fa-4ed5-44d0-9110-e5e92c349f7b,2023-05-05 09:21:26,쿠팡,22520,누수,온라인 쇼핑,
5457ce66-6a92-4dfe-9781-652acad3f40e,2023-11-02 05:18:39,넷플릭스,4760,고정,구독 서비스,
b99df887-a910-4b6a-897d-91b642c0c179,2023-05-11 04:13:56,지하철,10130,변동,교통,
4a151712-5c45-420f-a78e-74d8dad2dc78,2023-10-23 16:24:27,병원,4690,고정,의료,
e4f4afaf-95e3-4fe4-bae9-4a171113ebc6,2023-12-28 12:59:20,넷플릭스,2690,누수,구독 서비스,
1fded610-2618-4426-9e75-3c409b6338f3,2023-09-15 20:31:35,기타 소비,3930,누수,기타,
c419fd46-d0be-4432-a7f6-8e9d129a4714,2023-01-10 08:11:05,게임,8370,고정,기타,
39c17f15-3a54-449f-a313-da8f5ca980c6,2023-04-13 22:07:59,클리닉,5380,고정,의료,
243f9fba-5ece-4e72-b6e7-8bcbf048b852,2023-10-23 18:55:21,은행 적금,2820,누수,저축,
22a4bade-dc80-4a2c-99f6-16c8e556b080,2023-05-28 12:44:42,은행 적금,6340,변동,저축,
02a1341b-742c-41cc-8c75-13c3c1532e24,2023-08-01 22:02:35,휴대폰 요금,6240,누수,통신비,
de03ecb4-c9e8-4737-95ae-e6943250a2ad,2023-05-23 09:01:26,병원,2870,누수,의료,
b94b44e1-dfcf-454f-9260-8e33463f958b,2023-01-07 13:59:34,기타 소비,6920,고정,기타,
68717fed-a930-4925-a79f-5adb06bcae2c,2023-01-18 03:17:42,다이소,9700,누수,생활,
3319cc0f-5756-47c2-9f5f-331119d2d354,2023-11-04 09:01:44,11번가,29230,고정,온라인 쇼핑,
91110864-490e-4433-a55d-5ab83a34cb16,2023-08-28 21:32:05,병원,3950,변동,의료,
36df633a-5344-4fd2-ab8a-62f579786769,2023-02-18 17:30:07,지하철,7930,변동,교통,
0918a51f-2980-44c9-8aee-de0c29c3d287,2023-08-02 20:34:22,G마켓,29810,변동,온라인 쇼핑,
37ecf968-470b-4a3a-8841-ecf8246e25a0,2023-10-05 03:23:18,랄라블라,4580,고정,뷰티,
3e718053-2609-445c-acaa-627e04121df5,2023-05-13 11:22:23,기타 소비,8580,변동,기타,
30a10dec-27dc-48c8-bd13-b4dc21a18fda,2023-06-06 02:10:22,11번가,10910,고정,온라인 쇼핑,
eaa0fc44-4470-4e42-9bfe-dcf8bc531d24,2023-05-14 23:31:28,클리닉,6350,고정,의료,
155b0a54-3014-445a-92b9-3feca37a6c80,2023-12-08 15:55:48,스타벅스,8700,고정,카페,
7e63187f-9f9d-432b-8f73-7cf1aacac26a,2023-01-02 07:21:42,랄라블라,3890,고정,뷰티,
50e4c1ce-9b10-4d0c-9722-49cad87c2cd7,2023-05-07 13:49:00,휴대폰 요금,5830,변동,통신비,
c19a8662-41fd-4e4b-90aa-98818200b8ef,2023-09-11 12:29:36,11번가,26830,고정,온라인 쇼핑,
f9719580-e753-42ac-889e-9efc157c7829,2023-03-20 10:14:33,멜론,7920,변동,구독 서비스,
0c2d5965-b6df-428c-be7c-f10c28e3a675,2023-07-05 03:41:19,인터넷 요금,3940,누수,통신비,
b305b76a-8d85-489e-a8d2-e9ea76925421,2023-10-17 18:04:48,넷플릭스,3990,변동,구독 서비스,
ae7f2969-5630-490e-836b-7b388c1f7d14,2023-06-28 20:19:49,병원,3460,고정,의료,
56287162-dd96-4bc8-b3b5-e9366315e635,2023-07-31 17:13:26,은행 적금,4640,고정,저축,
791b107c-8a73-43ce-ac4e-8f7d49d48d77,2023-02-19 21:47:02,멜론,6430,고정,구독 서비스,
d5eb0097-c8f6-4f27-8ded-e8eb74c65538,2023-09-23 10:34:25,기타 소비,10560,누수,기타,
10ecb618-8440-4623-adef-032e361b9260,2023-09-13 03:36:14,TV 요금,5140,변동,통신비,
9bd9269e-f2e0-46a5-989f-c9126bb0c8a4,2023-07-02 20:32:10,식당,14550,누수,식비,
a77080f4-83c7-466d-ab3d-40461061e48d,2023-05-23 08:21:39,스타벅스,15610,누수,카페,
aeb84d81-b163-465a-8cea-511535be1683,2023-02-11 11:23:45,배달,50720,누수,식비,
9294aee8-c1dd-466b-bec4-1c65d349fcc3,2023-07-12 18:30:36,게임,14470,누수,기타,
bf71996e-8293-4335-8554-030b668e1467,2023-10-16 12:07:05,올리브영,5400,누수,뷰티,
2813a337-af0a-4795-9227-d31053d0edb3,2023-08-20 16:22:12,유니클로,15900,변동,패션,
7bd92eab-7e73-4f5e-b822-de4d72d8c569,2023-05-15 21:19:33,클리닉,7300,변동,의료,
ce1476f7-e234-42b8-a3bf-01e1658ae876,2023-03-03 15:06:16,인터넷 요금,7210,변동,통신비,
452c7707-20b3-4eaf-af9b-318884cdc2e8,2023-04-23 19:04:47,TV 요금,4610,누수,통신비,
85000439-76c2-4706-abea-f26a25532f89,2023-04-27 03:58:48,아리따움,11610,누수,뷰티,
5d5e28d5-7455-4dd8-9b65-6df3c6c96a6b,2023-02-16 18:45:22,유튜브 프리미엄,5200,고정,구독 서비스,
38cfab9f-0c7f-4701-a770-7d2e7f9d82a2,2023-04-24 16:24:03,편의점,29750,누수,식비,
c417f7ba-8af0-49f1-b491-f53bc1c7695e,2023-07-28 21:45:06,인터넷 요금,5040,변동,통신비,
5ea95455-f0a6-4442-8270-9c54219e1f8c,2023-06-17 01:20:44,유튜브 프리미엄,10010,변동,구독 서비스,
9cc4d79d-8ca9-47b1-bf49-d529c4dcefd4,2023-05-26 22:29:42,배달,26170,고정,식비,
73ad3d9a-6091-448d-a177-d12dc9d88119,2023-02-17 04:32:17,기타 소비,5730,변동,기타,
772a2d3e-0fc8-4744-8ab1-443f184a798c,2023-07-13 16:45:23,G마켓,19990,누수,온라인 쇼핑,
9628d2ce-c76c-4634-9234-96f7a3607853,2023-09-15 18:34:29,저축통장,4820,고정,저축,
17e8e6bb-3f93-4c64-ba5d-f204658cd264,2023-12-04 02:31:12,버스,9950,누수,교통,
9f8f9bfc-abc4-41f1-9c4d-25e7606e0251,2023-11-14 23:42:27,넷플릭스,6330,누수,구독 서비스,
90eaabb4-e5ff-4e62-ad6f-84ddf07fe5e2,2023-12-05 21:51:16,게임,11500,고정,기타,
37d98767-e5c5-432d-bf27-dda3280fef43,2023-09-14 12:08:15,랄라블라,4570,누수,뷰티,
8d5a7a8b-a4c6-4ff1-bee5-b67152704fa9,2023-02-08 12:28:35,휴대폰 요금,2920,누수,통신비,
4a4cf4f6-a95c-4179-9c95-690cfe05e6c5,2023-04-19 11:38:24,택시,5390,변동,교통,
980b8415-5fe2-4e25-ad71-58aea747337f,2023-08-21 10:18:22,TV 요금,6650,누수,통신비,
fd5befef-fb91-43ff-a43f-5d6be51d1e43,2023-11-26 13:45:33,랄라블라,1910,고정,뷰티,
6a48b4f5-1950-48c0-a44b-e36dbf5c6994,2023-08-30 22:19:12,택시,8880,변동,교통,
021d8356-705f-4e01-9208-10f3fcaee271,2023-02-12 15:12:30,멜론,6690,누수,구독 서비스,
41ba2380-e235-47ab-81ea-5fc59bdade25,2023-05-31 22:53:59,H&M,15160,누수,패션,
b069b4ae-ab13-4c92-af87-ebd8192df52c,2023-02-27 07:42:03,택시,8380,고정,교통,
f9494c18-f241-492a-a156-8b4f383baab0,2023-11-27 14:57:49,배달,28100,변동,식비,
2e3b0a84-3407-479e-a0d6-5e9aab41357b,2023-02-09 23:03:22,휴대폰 요금,4540,변동,통신비,
38726265-6fee-4ce0-ab36-ba546b76a3b1,2023-07-04 12:03:20,은행 적금,5860,변동,저축,
73b8f320-1418-4dd7-928f-94b3a76f89b8,2023-02-08 08:40:04,저축통장,5430,누수,저축,
d09ac8bf-6145-4303-a7b5-43c0749bbe3c,2023-03-07 22:21:35,지하철,19860,고정,교통,
21aa2457-e65f-47b8-a68d-17d9394e62ce,2023-11-17 21:30:38,택시,5180,변동,교통,
daa6f927-f1fa-4ccc-8aa4-9f5ea5f9d1bd,2023-06-11 05:20:56,지하철,5790,변동,교통,
8ac75e99-0c21-452b-8686-a2fb2145c02e,2023-06-14 14:01:04,버스,13790,변동,교통,
fa0ddeea-874e-458e-b71c-0e309a6cb59e,2023-07-30 21:48:53,마트,11420,고정,생활,
484c1c07-595e-4f98-8437-7792001bb47e,2023-01-30 11:09:28,게임,4140,고정,기타,
65367c0e-7f78-4615-941c-ed096726885c,2023-02-15 12:58:05,랄라블라,3940,누수,뷰티,
327bd071-bacb-4a09-850c-1fda13ba2ddb,2023-07-15 13:06:35,은행 적금,4970,변동,저축,
06781f32-0883-4541-a93b-79e7d1617189,2023-08-03 16:03:57,아리따움,2420,누수,뷰티,
511bb369-937f-43c6-b35f-7eefe09e533d,2023-07-13 17:04:19,게임,11180,누수,기타,
bbaf5dfc-add4-42b6-847a-69f93f2c5b7c,2023-06-05 21:47:29,지하철,9370,고정,교통,
f2d5aa5d-e4ad-4f3f-8bab-26d4769c5e01,2023-11-29 23:23:38,멜론,6110,고정,구독 서비스,
bffa8f46-0b46-404b-aed0-350add6e206f,2023-10-10 11:52:02,문구점,8230,누수,생활,
1b54a126-466e-4e1a-98a5-528900b54b77,2023-08-06 12:43:58,기타 소비,24210,누수,기타,
b002399f-ab9a-430b-bf64-c87914008786,2023-08-10 00:06:38,유니클로,3610,고정,패션,
f31bb82e-f1c1-47dc-975e-ea6b00605be7,2023-12-02 06:23:06,지하철,12130,누수,교통,
4465eade-0632-4f28-847e-689f007ab93d,2023-10-18 08:06:16,G마켓,13580,고정,온라인 쇼핑,
7db209ef-2179-471b-84bb-73bb07dc2830,2023-07-01 13:58:52,은행 적금,11970,누수,저축,
80f413d4-c6e1-471c-84e8-7a5dc64add78,2023-01-06 20:05:21,넷플릭스,4130,고정,구독 서비스,
776afe2b-043e-47c6-b2f2-dfa27891d537,2023-12-30 22:55:55,유튜브 프리미엄,2640,누수,구독 서비스,
3a4a3a97-4b05-42c7-9852-0e23ccd9a8cb,2023-09-13 14:53:55,프랜차이즈 카페,10340,고정,카페,
44a75e92-da1a-4dff-9998-a92830415b2c,2023-02-20 01:24:16,랄라블라,2980,누수,뷰티,
67f92cd4-c0de-40d1-9a6d-2189a90e1c01,2023-02-17 14:34:00,올리브영,2960,누수,뷰티,
8bb29783-57f9-4a82-b3a0-e641b129a3d3,2023-01-29 17:48:30,클리닉,4250,고정,의료,
95aee1c7-7acb-4b35-b521-4a7729fd7bc4,2023-12-06 09:40:30,G마켓,9480,누수,온라인 쇼핑,
3fdbb057-c156-4de2-8287-629d380e624f,2023-02-08 08:22:27,ZARA,10830,변동,패션,
7250cc80-f993-47e8-bdda-f897d196b6ab,2023-10-08 22:12:32,넷플릭스,3080,변동,구독 서비스,
57148fb0-f5fa-4522-8c63-69e94d129e81,2023-04-02 22:31:00,프랜차이즈 카페,6360,고정,카페,
93394695-c0a7-4849-90f0-a9173097b06a,2023-01-25 21:52:47,문구점,10280,변동,생활,
8b3ecdfd-db38-4360-b26c-0010286ecc5e,2023-07-31 04:17:16,휴대폰 요금,4980,변동,통신비,
ffc65db5-4763-4363-a711-3792d2dca774,2023-06-28 10:44:09,편의점,19470,누수,식비,
1195f506-7848-4de2-b7cf-ae10fdae188d,2023-06-11 05:54:05,병원,4800,고정,의료,
5fe11e04-9f95-4a86-b727-c3557b0353ec,2023-06-25 11:47:01,휴대폰 요금,6950,변동,통신비,
c52c4840-c491-4465-b887-fbd80dac3fd6,2023-11-09 04:01:34,저축통장,11360,누수,저축,
1c7364e2-8926-44e8-8726-53e66e1ee4cf,2023-09-29 18:02:55,쿠팡,16710,고정,온라인 쇼핑,
85135e0d-e86a-4ae3-91e4-e0e8dff79e44,2023-07-24 19:57:06,문구점,7870,고정,생활,
8d72a98c-14f7-4a6d-b0ec-699ae2cc1220,2023-12-09 15:41:39,랄라블라,2620,변동,뷰티,
f1d062c1-16cf-43cf-a378-aa4cc8fe75eb,2023-07-16 03:00:23,유니클로,8830,변동,패션,
bee6f9a2-4334-43d3-9814-236e282a8aff,2023-05-23 13:45:34,랄라블라,4160,고정,뷰티,
b16a12d8-9351-45c2-af8a-361c35680701,2023-05-29 06:54:16,프랜차이즈 카페,16420,고정,카페,
e2ca590b-dd37-45c1-9cd7-31aef7e81efa,2023-06-22 05:31:25,휴대폰 요금,3370,누수,통신비,
4692adb4-a8d9-4251-a80f-a8cb14e0d671,2023-07-28 02:32:44,아리따움,9090,변동,뷰티,
55fda5e2-0dbc-4f10-a196-2997996bc85d,2023-08-22 23:02:45,예금,3650,누수,저축,
6e0fc47f-f8d1-43d5-9b08-961ff80a6815,2023-09-23 09:57:07,게임,10520,누수,기타,
b3cfc0ba-0d98-49dc-9931-68fb3206aaca,2023-09-20 00:19:06,G마켓,16760,고정,온라인 쇼핑,
e0138693-bb3c-4d14-b948-b5916333c14a,2023-02-22 02:32:56,올리브영,4790,고정,뷰티,
d2da226b-8493-4a7b-a9ed-ad5a210f6690,2023-11-20 18:19:16,유튜브 프리미엄,3150,누수,구독 서비스,
c831c1f5-a5cf-430b-864f-9dd14abb81a3,2023-10-16 11:55:05,스타벅스,14360,고정,카페,
a46fb347-4cf5-4eb6-9572-3bf00d92891c,2023-10-20 09:59:09,올리브영,4460,고정,뷰티,
73b595b6-a945-45d4-b85e-5501ceae425d,2023-05-15 07:58:33,넷플릭스,6250,고정,구독 서비스,
b0bd8aa8-de13-474c-991f-dd9a8facfcec,2023-06-25 19:55:31,로컬 카페,12740,변동,카페,
15d8ba46-fb6c-489b-83fc-a7df7682b4b2,2023-07-23 06:33:14,다이소,14650,고정,생활,
83363a00-fa31-494e-8688-4db5ffb6c901,2023-08-20 22:18:57,멜론,2940,누수,구독 서비스,
67e8a239-2699-47cc-bdd8-698f196c16a2,2023-08-20 08:48:53,ZARA,12020,누수,패션,
192e13b2-8264-43f6-9f15-a1b28b1232b2,2023-06-07 02:34:59,유튜브 프리미엄,4830,고정,구독 서비스,
e77ae3cd-b824-46d4-ab67-3ac92de9968f,2023-06-27 20:24:48,은행 적금,9260,누수,저축,
4f76de10-2cf6-48ec-9e0f-e9688c8c2822,2023-09-15 00:07:21,지하철,6250,변동,교통,
08f1a85e-48a1-4a76-83fe-b35ac2a5f6f2,2023-11-03 13:28:12,로컬 카페,13210,고정,카페,
469af078-cbfe-482b-ae39-5543df139566,2023-07-20 04:41:18,식당,19160,고정,식비,
781768de-906a-4241-9d52-69201cfb4b78,2023-01-10 00:57:34,버스,10710,변동,교통,
03b098c3-cda9-41a2-8a51-a3f975e3f56e,2023-06-12 11:26:21,휴대폰 요금,14560,누수,통신비,
4a516e3b-c451-4e8a-b793-882f249cb354,2023-10-01 18:32:44,프랜차이즈 카페,4790,고정,카페,
3dc427da-a8af-4f40-935d-8a835cee6f3c,2023-12-10 18:40:58,H&M,4700,변동,패션,
282063bf-cbbe-4a91-a3d5-c4f67afd9961,2023-04-24 18:30:52,TV 요금,9780,변동,통신비,
8e5c26cc-c2cd-4074-b6a6-476ed11a5305,2023-07-15 02:49:11,스타벅스,10890,누수,카페,
bedf8894-1cf4-48ee-9894-3a62b3924801,2023-03-02 21:43:29,기타 소비,10880,변동,기타,
ac898977-3e76-41b6-8858-8dd1a4543f04,2023-12-07 06:33:16,스타벅스,9870,고정,카페,
6ca4d576-7466-46c3-bf0c-1431cbe044f9,2023-08-19 18:45:57,랄라블라,12140,변동,뷰티,
697a03eb-f80d-4d6c-ae9b-ea4d1aca4fcd,2023-09-19 23:21:23,G마켓,22880,변동,온라인 쇼핑,
6c2b2d35-c8fe-4590-87c3-ce9a111f39e0,2023-03-20 17:19:49,예금,6740,누수,저축,
be00a455-dc8f-4bfd-a3f9-5eca2963e56c,2023-02-11 12:29:04,아리따움,3060,누수,뷰티,
4c41cb36-80cb-41ec-aed2-6080a99b935c,2023-11-04 09:21:32,랄라블라,2840,고정,뷰티,
62a18741-427b-4798-a1e7-d7b51b4967a1,2023-03-16 22:43:50,H&M,7140,고정,패션,
8d94c02a-b8be-4e82-b973-22374db7886a,2023-11-19 08:07:17,ZARA,6720,고정,패션,
73937dba-e5e8-4a95-a059-839958574669,2023-10-01 05:44:43,저축통장,5640,변동,저축,
6e84c7cf-0f7c-473b-9fac-08052f791ed6,2023-01-23 02:58:54,올리브영,2620,고정,뷰티,
17b60baa-1edc-4c77-87fb-e0af81027ab1,2023-05-23 04:23:57,마트,9310,고정,생활,
ea4be9b4-c3ec-44c7-8b9c-fc49053ab3de,2023-10-15 11:33:05,멜론,5200,변동,구독 서비스,
1a91808e-2782-49fe-9372-6b05eda86aaa,2023-02-19 23:53:34,아리따움,4600,누수,뷰티,
7cbea239-18a9-4b62-a8c8-d72fe26979e8,2023-01-31 16:42:39,인터넷 요금,4640,변동,통신비,
59554580-6391-4e90-af38-e001bb0ea70c,2023-04-28 02:23:41,유니클로,5770,누수,패션,
c78d2305-933a-4322-9ef9-91361ba20423,2023-07-24 17:15:48,유튜브 프리미엄,3790,누수,구독 서비스,
f8a36b10-9bdb-464a-9ad3-22643b1fb010,2023-08-04 13:48:09,올리브영,6860,변동,뷰티,
e20bcc31-eeb6-42cf-a36d-ab8341166d3b,2023-02-17 14:39:05,올리브영,3750,누수,뷰티,
ab8c1344-a321-4af1-a579-1cb294f35cdb,2023-12-28 23:52:14,클리닉,4220,고정,의료,
909b650d-ff9e-4d38-844c-8dad1afbf425,2023-08-30 15:31:37,영화,8070,누수,기타,
717113e5-08a5-48a3-ab36-117c082b7b49,2023-12-20 08:56:03,은행 적금,14490,누수,저축,
5a7d7a56-59e4-4fe1-92ef-884ee74df408,2023-06-20 19:22:31,랄라블라,9630,변동,뷰티,
262e47c5-29e2-4f6e-85b7-df1d1f85add8,2023-04-02 06:19:54,11번가,9730,누수,온라인 쇼핑,
ec0a0954-4a2e-4791-84c6-b169211a8687,2023-06-14 10:23:23,TV 요금,3420,고정,통신비,
07324b56-61aa-4130-8ca4-6de16b9dd128,2023-11-23 05:26:01,아리따움,1980,변동,뷰티,
f1a9d22b-c1b2-4cc0-a34a-8aface45fec7,2023-06-30 12:09:55,멜론,4660,누수,구독 서비스,
02a1893e-5f53-4266-8396-3a2aed8415f5,2023-10-06 22:52:27,G마켓,6410,변동,온라인 쇼핑,
96b8645f-9b59-4402-b95f-3ac82d4bf1ba,2023-03-19 14:10:24,인터넷 요금,3010,누수,통신비,
b8974ad9-57fd-431d-bd48-039b68e732d7,2023-10-28 01:25:06,문구점,5930,누수,생활,
d78eca60-eadd-4655-9a0b-b027473e9ae2,2023-06-11 09:03:55,인터넷 요금,3360,변동,통신비,
197eb8d8-3d04-48b8-8456-909bf04176fd,2023-01-26 09:41:01,예금,1780,변동,저축,
953a75a2-5b99-4ed1-928b-9da3a9d9e147,2023-08-20 13:46:34,프랜차이즈 카페,5620,고정,카페,
362bda47-12a7-42cb-aa65-397be7a5fc6b,2023-06-20 06:03:55,배달,7840,누수,식비,
257e81d5-8647-4e6a-bcf9-373cb6fa32ea,2023-06-05 03:32:22,넷플릭스,4030,고정,구독 서비스,
a8ec6604-1069-4a1f-8501-f4a56871f236,2023-06-18 23:16:41,편의점,52260,변동,식비,
86b89b9c-1c94-44c4-9f66-31cfe46b3b3f,2023-07-05 05:51:23,유튜브 프리미엄,3730,변동,구독 서비스,
e90f0652-dca3-453b-89c3-6e450cf9390e,2023-05-19 14:31:59,배달,31440,변동,식비,
4d54d723-58cd-435e-b5d5-eb6404738be4,2023-02-02 03:26:55,아리따움,4780,누수,뷰티,
686ce4a5-e660-4d3b-a800-41d10b99d77c,2023-12-31 11:03:39,G마켓,22480,누수,온라인 쇼핑,
4f41cf9e-9ca5-4728-84b5-6c3507cbf12e,2023-03-27 15:49:43,지하철,6010,고정,교통,
366891b6-19d5-46f4-bf8d-d713f4e6ceb6,2023-08-30 19:12:16,올리브영,4330,누수,뷰티,
379211a0-1a26-455e-a744-9b84e6d6769b,2023-07-02 08:35:29,프랜차이즈 카페,9190,변동,카페,
60d4b52b-5fa5-406a-9d53-5110960f4e24,2023-12-06 09:29:53,프랜차이즈 카페,23790,고정,카페,
f7f44b44-f1ff-4afc-b59d-d9512ad974c1,2023-11-27 21:47:51,로컬 카페,9710,고정,카페,
d963d786-4ff6-4bc6-bef3-72ff6eab6064,2023-04-12 03:28:20,쿠팡,19440,누수,온라인 쇼핑,
179ba4dd-e675-4c47-843e-ebbba30bd328,2023-06-10 11:21:57,지하철,12490,변동,교통,
47ea6e34-53e3-43be-9360-ee00493c5b79,2023-04-02 10:23:24,휴대폰 요금,5980,누수,통신비,
874e51b8-03ce-4445-9111-d0dfb1ed2c63,2023-02-12 22:55:54,유니클로,6360,변동,패션,
3ce37f78-8dd0-4573-adec-e3f55e753d65,2023-09-29 04:39:51,휴대폰 요금,1940,누수,통신비,
7294d4ac-b5a1-4d42-84d8-5160cad63556,2023-03-09 09:42:01,클리닉,3960,고정,의료,
ee415b04-8784-4144-8c3a-ac80c303ed72,2023-06-17 13:27:19,지하철,8570,변동,교통,
afd3faea-85b9-4fa3-b293-f9a199f4c510,2023-12-05 15:39:10,배달,15720,고정,식비,
ade22e4e-a51a-46e9-b6ad-9019bed192ac,2023-03-14 14:20:36,식당,16980,변동,식비,
7175af6d-02a2-4a8c-aa41-369977ee8eed,2023-03-21 22:49:02,다이소,6670,변동,생활,
89d50ab9-b96c-4505-95ad-43914c5ab710,2023-01-15 06:12:51,인터넷 요금,3770,고정,통신비,
142deff1-9920-4cbe-99c3-3a9b88c0c138,2023-09-16 11:33:01,은행 적금,3420,고정,저축,
7a589d2b-b9d9-46d8-b8d2-d095d5f531e3,2023-06-02 05:14:33,올리브영,9180,누수,뷰티,
6ad5ac38-4492-48b7-b889-b54023705e3f,2023-06-30 21:17:52,은행 적금,3810,고정,저축,
c1f66294-b461-42e8-9e75-ea222d0ad087,2023-09-03 13:30:56,클리닉,5360,고정,의료,
accb0f24-e86c-467c-9d68-8efedab84880,2023-03-12 19:09:15,유니클로,6120,누수,패션,
54bfb40e-7835-40e6-a4c7-4230680e2568,2023-06-29 15:43:46,지하철,5010,변동,교통,
091c317d-b492-4f4f-bf95-d691f12c27d0,2023-06-25 14:34:31,배달,27500,변동,식비,
669ab90c-408d-45b8-8a12-d095bf9bbd4e,2023-12-26 06:16:37,올리브영,5040,고정,뷰티,
5a15d34c-0159-43b4-9f6c-90db67158c25,2023-09-12 19:50:32,멜론,3930,고정,구독 서비스,
790e342f-ec55-4c19-9750-c3d9b3bfabae,2023-07-06 07:35:48,약국,5130,고정,의료,
a79d97eb-5192-4268-855b-58df541052d5,2023-09-04 11:48:43,택시,4610,고정,교통,
37e35815-063e-4265-ab6c-8ac5ef7c0c58,2023-04-17 06:47:37,스타벅스,4500,누수,카페,
